fip,state,pop,x,y,city
97360,OR,2340,-122.476825,44.751566,MILL CITY
97357,OR,234,-123.773645,44.747514,LOGSDEN
97352,OR,5829,-123.00596,44.749452,JEFFERSON
97351,OR,5955,-123.187913,44.848098,INDEPENDENCE
97350,OR,340,-122.047574,44.701484,IDANHA
97348,OR,1159,-123.125103,44.386151,HALSEY
97347,OR,1151,-123.633518,45.074973,GRAND RONDE
97346,OR,697,-122.399498,44.752716,GATES
97343,OR,599,-123.753096,44.637139,EDDYVILLE
97342,OR,589,-122.18447,44.776619,DETROIT
97341,OR,3022,-124.03234,44.851445,DEPOE BAY
97333,OR,13009,-123.279908,44.539281,CORVALLIS
97330,OR,38801,-123.272171,44.590411,CORVALLIS
97329,OR,163,-122.464214,44.392239,CASCADIA
97327,OR,3249,-122.948491,44.376974,BROWNSVILLE
97325,OR,4185,-122.878575,44.817817,WEST STAYTON
97306,OR,14770,-123.043789,44.8685,SALEM
97305,OR,28239,-122.966892,44.982502,BROOKS
97301,OR,48007,-122.979692,44.926039,SALEM
97266,OR,29648,-122.559607,45.476207,PORTLAND
97236,OR,24710,-122.509091,45.488748,PORTLAND
97232,OR,10323,-122.63631,45.528712,PORTLAND
97230,OR,30643,-122.500343,45.535753,ROCKWOOD CORNERS
97227,OR,3171,-122.674257,45.549564,PORTLAND
97224,OR,17149,-122.788379,45.407292,TIGARD
97221,OR,10834,-122.726723,45.491829,PORTLAND
97220,OR,25679,-122.556586,45.541109,PORTLAND
97219,OR,34992,-122.70738,45.457956,PORTLAND
97217,OR,29086,-122.684196,45.57424,PORTLAND
97214,OR,23413,-122.636397,45.514207,PORTLAND
97213,OR,29400,-122.59867,45.537292,PORTLAND
97211,OR,28736,-122.644815,45.565259,PORTLAND
97210,OR,9284,-122.703348,45.530318,PORTLAND
97209,OR,5810,-122.685447,45.526962,PORTLAND
97205,OR,5804,-122.688846,45.52072,PORTLAND
97202,OR,37147,-122.636534,45.484007,PORTLAND
97201,OR,22763,-122.690258,45.498819,PORTLAND
97149,OR,2027,-123.926344,45.178165,NESKOWIN
97146,OR,4224,-123.925366,46.145017,WARRENTON
97145,OR,1114,-123.95887,45.886172,TOLOVANA PARK
97144,OR,124,-123.311852,45.727033,TIMBER
97141,OR,11010,-123.818851,45.449185,TILLAMOOK
97137,OR,1623,-122.96737,45.195996,SAINT PAUL
97136,OR,3164,-123.907834,45.608511,ROCKAWAY
97127,OR,1315,-123.111362,45.246638,LAFAYETTE
97124,OR,20503,-122.963608,45.53868,HILLSBORO
97123,OR,24201,-122.956998,45.498401,HILLSBORO
97121,OR,627,-123.952726,46.198028,HAMMOND
97119,OR,3844,-123.16657,45.442738,GASTON
97116,OR,17626,-123.115152,45.532835,GLENWOOD
97115,OR,2382,-123.01523,45.27761,DUNDEE
97114,OR,3640,-123.075332,45.197722,DAYTON
97112,OR,1269,-123.835628,45.285821,CLOVERDALE
97111,OR,1555,-123.152346,45.28593,CARLTON
97108,OR,133,-123.823417,45.276746,BEAVER
97107,OR,1483,-123.876075,45.519658,BAY CITY
97106,OR,3316,-123.120982,45.653476,BANKS
97071,OR,17482,-122.858342,45.144617,WOODBURN
97917,OR,65,-118.095769,43.467415,RIVERSIDE
97068,OR,19962,-122.647952,45.366874,WEST LINN
97067,OR,802,-121.959826,45.339862,WELCHES
97063,OR,712,-121.296517,45.231789,WAMIC
97062,OR,16371,-122.763132,45.372688,TUALATIN
97060,OR,4849,-122.373866,45.525398,TROUTDALE
97056,OR,7812,-122.892771,45.765451,SCAPPOOSE
97055,OR,12936,-122.223049,45.378954,SANDY
97054,OR,1317,-122.898458,45.935553,DEER ISLAND
97053,OR,2378,-122.863445,45.826043,WARREN
97051,OR,10355,-122.828177,45.860825,SAINT HELENS
97050,OR,389,-120.726777,45.68515,RUFUS
97045,OR,36753,-122.569991,45.337718,OREGON CITY
97044,OR,0,-121.440131,45.623245,ODELL
97042,OR,2935,-122.535068,45.212973,MULINO
97041,OR,2236,-121.588485,45.521584,MOUNT HOOD PARKD
97040,OR,1573,-121.324532,45.66167,MOSIER
97037,OR,1758,-121.228164,45.074247,MAUPIN
97035,OR,19305,-122.722709,45.414666,LAKE OSWEGO
97034,OR,18063,-122.684721,45.409263,LAKE OSWEGO
97033,OR,0,-120.664895,45.083789,KENT
97032,OR,6393,-122.754115,45.160422,HUBBARD
97031,OR,13718,-121.539104,45.671058,HOOD RIVER
97027,OR,10148,-122.590197,45.389882,GLADSTONE
97026,OR,992,-122.896185,45.108645,GERVAIS
97023,OR,8703,-122.325858,45.287177,ESTACADA
97021,OR,1111,-121.146797,45.429099,FRIEND
97018,OR,1003,-122.812174,45.892474,COLUMBIA CITY
97017,OR,4223,-122.424753,45.157291,COLTON
97016,OR,6361,-123.2124,46.09978,WESTPORT
97014,OR,951,-121.882411,45.671447,BONNEVILLE
97010,OR,8,-122.176587,45.557904,BRIDAL VEIL
97007,OR,35583,-122.859473,45.472985,ALOHA
97005,OR,46660,-122.805395,45.475035,BEAVERTON
97002,OR,4638,-122.803881,45.228432,AURORA
97001,OR,129,-120.791384,44.889196,ANTELOPE
96822,HI,39632,-157.829819,21.311704,HONOLULU
96817,HI,48920,-157.861469,21.329452,HONOLULU
96816,HI,49208,-157.800626,21.288677,HONOLULU
96815,HI,28650,-157.826616,21.281084,HONOLULU
96797,HI,52411,-158.012418,21.398203,WAIPAHU
96796,HI,1960,-159.669429,21.968487,WAIMEA
96795,HI,9055,-157.713094,21.341786,WAIMANALO
96793,HI,15818,-156.503612,20.896586,WAILUKU
96790,HI,5697,-156.326026,20.753353,KULA
96789,HI,34734,-158.017379,21.45311,MILILANI
96782,HI,38207,-157.965164,21.408393,PEARL CITY
96781,HI,1700,-155.098442,19.791643,PAPAIKOU
96779,HI,2311,-156.38017,20.91539,PAIA
96778,HI,6702,-154.923135,19.508901,PAHOA
96777,HI,1616,-155.481506,19.207898,PAHALA
96776,HI,947,-155.369728,20.027119,PAAUILO
96775,HI,917,-155.449088,20.027748,PAAUHAU
96774,HI,315,-155.274666,20.011887,OOKALA
96773,HI,0,-155.159923,19.904436,NINOLE
96772,HI,2729,-155.657474,19.066844,NAALEHU
96771,HI,3170,-155.086436,19.550587,MOUNTAIN VIEW
96770,HI,497,-157.219277,21.142202,MAUNALOA
96766,HI,10663,-159.368258,21.981618,LIHUE
96763,HI,2426,-156.921027,20.829323,LANAI CITY
96762,HI,8481,-157.939377,21.659513,LAIE
96757,HI,818,-157.027669,21.160097,KUALAPUU
96755,HI,2550,-155.798981,20.218323,KAPAAU
96753,HI,14759,-156.447543,20.744124,KIHEI
96750,HI,1309,-155.930025,19.526149,KEALAKEKUA
96748,HI,4419,-156.969015,21.090504,KAUNAKAKAI
96742,HI,130,-156.983453,21.19289,KALAUPAPA
96740,HI,19616,-155.979809,19.653053,KAILUA KONA
96734,HI,53403,-157.744781,21.406262,KAILUA
96732,HI,17289,-156.478327,20.881388,KAHULUI
96730,HI,2305,-157.873734,21.56737,KAAAWA
96729,HI,853,-157.079138,21.173025,HOOLEHUA
96728,HI,548,-155.11766,19.872767,HONOMU
96727,HI,3681,-155.488026,20.08266,HONOKAA
96726,HI,1583,-155.893356,19.44845,HONAUNAU
96725,HI,2096,-155.917639,19.610316,HOLUALOA
96720,HI,40158,-155.093921,19.702522,HILO
96717,HI,3477,-157.915704,21.61395,HAUULA
96716,HI,1523,-159.592022,21.915644,HANAPEPE
96760,HI,3975,-155.020659,19.570637,KURTISTOWN
96713,HI,1895,-156.039659,20.761635,HANA
96708,HI,5695,-156.299983,20.907097,HAIKU
96707,HI,15891,-158.087007,21.345284,KAPOLEI
96706,HI,26089,-158.010307,21.327418,EWA BEACH
96705,HI,6466,-159.538115,21.923017,ELEELE
96162,CA,199,-120.295031,39.319321,TRUCKEE
96148,CA,717,-120.052128,39.24475,TAHOE VISTA
96145,CA,4944,-120.144532,39.180618,TAHOE CITY
96143,CA,3247,-120.023287,39.240119,KINGS BEACH
96142,CA,1029,-120.135747,39.064406,TAHOMA
96141,CA,283,-120.179035,39.078157,HOMEWOOD
96140,CA,620,-120.075328,39.231937,CARNELIAN BAY
96137,CA,1843,-121.109224,40.270359,PENINSULA VILLAG
96135,CA,0,-120.204994,39.720719,VINTON
96134,CA,2613,-121.434688,41.931621,TULELAKE
96132,CA,199,-120.517378,40.946667,TERMO
96128,CA,340,-120.406847,40.350863,STANDISH
96126,CA,355,-120.347789,39.594294,SIERRAVILLE
96125,CA,311,-120.624135,39.559248,SIERRA CITY
96123,CA,89,-120.16001,40.831705,RAVENDALE
96121,CA,376,-120.389508,40.182763,MILFORD
96118,CA,1500,-120.229662,39.662974,LOYALTON
96117,CA,23,-120.253975,40.362788,LITCHFIELD
96114,CA,2655,-120.50982,40.296325,JANESVILLE
99343,WA,2382,-119.137324,46.578223,MESA
96113,CA,1518,-120.171271,40.148492,HERLONG
96111,CA,169,-120.025421,39.445746,FLORISTON
96108,CA,285,-120.323549,41.862555,DAVIS CREEK
96107,CA,1370,-119.482784,38.502903,COLEVILLE
96103,CA,1774,-120.627397,39.784745,CROMBERG
96096,CA,593,-121.877076,40.65255,WHITMORE
96093,CA,3188,-122.935303,40.731701,WEAVERVILLE
96088,CA,3681,-121.885668,40.504959,SHINGLETOWN
96080,CA,25180,-122.238281,40.179535,RED BLUFF
96076,CA,119,-122.918013,40.316528,WILDWOOD
96075,CA,773,-121.764952,40.351415,PAYNES CREEK
99556,AK,1698,-151.732933,59.788818,NIKOLAEVSK
96073,CA,3905,-122.239805,40.576661,PALO CEDRO
96071,CA,213,-121.458476,40.62557,OLD STATION
96067,CA,6719,-122.324017,41.317435,MOUNT SHASTA
96065,CA,823,-121.923313,40.912378,MONTGOMERY CREEK
96064,CA,4246,-122.463799,41.724294,MONTAGUE
96063,CA,172,-121.524807,40.328826,MINERAL
96062,CA,1281,-122.111088,40.565316,MILLVILLE
96057,CA,1743,-122.13562,41.252108,MCCLOUD
96056,CA,2797,-121.214896,41.111407,MCARTHUR
96052,CA,2461,-122.842591,40.745986,LEWISTON
96050,CA,174,-122.819693,41.863699,KLAMATH RIVER
96047,CA,205,-122.654023,40.431795,IGO
96045,CA,379,-123.013919,41.833732,HORSE CREEK
96041,CA,2671,-123.163416,40.550431,HAYFORK
96040,CA,150,-121.463687,40.767673,HAT CREEK
96039,CA,1885,-123.388045,41.801802,HAPPY CAMP
96038,CA,703,-122.525829,41.612512,GRENADA
96035,CA,3337,-122.164937,40.042997,GERBER
96034,CA,162,-122.537122,41.510485,GAZELLE
96032,CA,2363,-122.883207,41.617027,FORT JONES
96025,CA,2683,-122.273397,41.212439,DUNSMUIR
96024,CA,727,-122.923867,40.634151,DOUGLAS CITY
96021,CA,12436,-122.195991,39.929566,CORNING
96020,CA,2361,-121.227338,40.297457,CHESTER
96019,CA,6405,-122.365395,40.680262,SHASTA LAKE
96015,CA,424,-120.921769,41.466358,CANBY
96010,CA,344,-123.229006,40.74796,BIG BAR
96003,CA,30889,-122.352962,40.627751,REDDING
96002,CA,29008,-122.333932,40.548586,REDDING
96001,CA,30690,-122.411627,40.560493,REDDING
95984,CA,211,-121.150729,40.002769,TWAIN
95972,CA,260,-121.336192,39.4059,RACKERBY
95971,CA,6303,-120.928493,39.940504,QUINCY
95970,CA,563,-122.030181,39.428313,PRINCETON
95968,CA,1843,-121.545389,39.436148,PALERMO
95961,CA,6418,-121.550059,39.089483,OLIVEHURST
95960,CA,228,-121.13498,39.354037,NORTH SAN JUAN
95956,CA,91,-121.05629,39.918488,MEADOW VALLEY
95955,CA,1410,-122.195161,39.292494,MAXWELL
95954,CA,10009,-121.597455,39.831728,MAGALIA
95953,CA,6800,-121.66393,39.266904,LIVE OAK
95949,CA,20973,-121.069357,39.1029,GRASS VALLEY
95947,CA,2690,-120.927299,40.142404,GREENVILLE
95946,CA,7603,-121.193519,39.218778,PENN VALLEY
95945,CA,21263,-121.037401,39.207617,GRASS VALLEY
95944,CA,377,-120.820698,39.572891,GOODYEARS BAR
95943,CA,1090,-122.038443,39.606871,GLENN
95941,CA,517,-121.213443,39.541712,FORBESTOWN
95939,CA,497,-122.557244,39.598914,ELK CREEK
96028,CA,1843,-121.460562,41.03931,FALL RIVER MILLS
95938,CA,3327,-121.791983,39.641599,DURHAM
95932,CA,7042,-122.011563,39.21311,COLUSA
95928,CA,27452,-121.81555,39.729523,CHICO
95923,CA,39,-121.156324,40.207958,CANYONDAM
95919,CA,1013,-121.261179,39.452534,BROWNSVILLE
95914,CA,110,-121.350499,39.424862,BANGOR
96007,CA,20309,-122.328218,40.457432,ANDERSON
95912,CA,3851,-122.027405,39.013787,ARBUCKLE
95842,CA,32169,-121.35046,38.687385,SACRAMENTO
95841,CA,21161,-121.340608,38.662699,SACRAMENTO
95837,CA,259,-121.60297,38.681726,SACRAMENTO
95836,CA,8,-121.532259,38.707346,SACRAMENTO
95834,CA,6375,-121.492052,38.633418,SACRAMENTO
95831,CA,39369,-121.529661,38.496226,SACRAMENTO
95829,CA,4610,-121.346631,38.472564,SACRAMENTO
95828,CA,43489,-121.401504,38.483718,SACRAMENTO
95827,CA,19471,-121.328593,38.56623,SACRAMENTO
95826,CA,38107,-121.369265,38.553868,SACRAMENTO
95825,CA,27116,-121.405677,38.589226,SACRAMENTO
95824,CA,26507,-121.441883,38.517843,SACRAMENTO
95822,CA,43943,-121.493541,38.509139,SACRAMENTO
95821,CA,33040,-121.383807,38.623889,SACRAMENTO
95820,CA,35354,-121.445139,38.534694,SACRAMENTO
95819,CA,18333,-121.436634,38.568293,SACRAMENTO
95817,CA,15767,-121.458324,38.549785,SACRAMENTO
95816,CA,16211,-121.46753,38.572788,SACRAMENTO
95758,CA,13455,-121.430706,38.404238,ELK GROVE
95728,CA,96,-120.465493,39.338467,SODA SPRINGS
95726,CA,7722,-120.585114,38.745581,PACIFIC HOUSE
95722,CA,3314,-121.029155,39.003101,MEADOW VISTA
95714,CA,533,-120.826224,39.197788,DUTCH FLAT
95713,CA,7344,-120.960163,39.076936,IOWA HILL
95709,CA,4394,-120.671979,38.744938,CAMINO
95701,CA,751,-120.773165,39.228032,ALTA
95695,CA,44587,-121.77932,38.674294,WOODLAND
95694,CA,6253,-121.974544,38.529462,WINTERS
95693,CA,4082,-121.225656,38.412069,WILTON
95692,CA,2532,-121.422126,39.019197,WHEATLAND
96086,CA,311,-123.243762,41.886589,SEIAD VALLEY
95690,CA,1839,-121.524849,38.236362,WALNUT GROVE
95684,CA,2892,-120.666306,38.607414,SOMERSET
95683,CA,3035,-121.094089,38.507475,RANCHO MURIETA
95677,CA,19125,-121.243406,38.791898,ROCKLIN
95672,CA,2987,-120.994526,38.719353,RESCUE
95669,CA,969,-120.870258,38.48811,PLYMOUTH
95668,CA,1034,-121.507967,38.787773,PLEASANT GROVE
95665,CA,3066,-120.643713,38.396783,PINE GROVE
95663,CA,2048,-121.179149,38.856654,PENRYN
95662,CA,31361,-121.222902,38.682384,ORANGEVALE
95661,CA,29157,-121.233968,38.734612,ROSEVILLE
95659,CA,802,-121.553043,38.882726,TROWBRIDGE
95658,CA,5998,-121.142616,38.872467,NEWCASTLE
95653,CA,523,-121.972129,38.680164,MADISON
95652,CA,541,-121.40311,38.655416,MCCLELLAN AFB
95650,CA,12973,-121.169826,38.80711,LOOMIS
95640,CA,8440,-120.943265,38.351882,IONE
95638,CA,1009,-121.158898,38.31282,HERALD
95637,CA,198,-122.189659,38.816568,GUINDA
95635,CA,226,-120.916589,38.936234,GREENWOOD
95632,CA,14173,-121.29383,38.269846,GALT
95628,CA,40502,-121.261065,38.655408,FAIR OAKS
95627,CA,2118,-122.021391,38.694191,ESPARTO
95626,CA,6154,-121.431038,38.716424,ELVERTA
95624,CA,23492,-121.359914,38.412744,ELK GROVE
95618,CA,1126,-121.676722,38.542151,EL MACERO
95615,CA,958,-121.554297,38.305756,COURTLAND
95614,CA,2325,-120.972963,38.903633,COOL
95610,CA,41476,-121.269211,38.694571,CITRUS HEIGHTS
95608,CA,55815,-121.328683,38.628393,CARMICHAEL
95607,CA,175,-122.100993,38.696964,CAPAY
95606,CA,162,-122.133391,38.739277,BROOKS
95605,CA,11611,-121.526377,38.592424,BRYTE
95603,CA,32535,-121.084347,38.928311,AUBURN
95573,CA,1503,-123.631062,40.938894,WILLOW CREEK
95570,CA,3143,-124.101253,41.087949,WESTHAVEN
95569,CA,208,-123.94205,40.406458,REDCREST
95562,CA,4066,-124.104386,40.495147,RIO DELL
95560,CA,148,-123.844194,40.110081,REDWAY
95554,CA,3791,-123.822713,40.194758,MYERS FLAT
95551,CA,1244,-124.228826,40.6531,LOLETA
95549,CA,265,-123.946421,40.71262,KNEELAND
95548,CA,1390,-124.033907,41.542075,KLAMATH
95546,CA,2702,-123.692754,41.105937,HOOPA
95540,CA,10727,-124.140654,40.584931,FORTUNA
95527,CA,478,-123.461248,40.772238,BURNT RANCH
95526,CA,1076,-123.549351,40.468566,RUTH
95525,CA,328,-123.896696,40.928701,BLUE LAKE
95524,CA,1744,-124.027305,40.822381,BAYSIDE
95521,CA,32283,-124.081069,40.904901,MC KINLEYVILLE
95494,CA,173,-123.233867,38.908945,YORKVILLE
95493,CA,300,-122.97105,39.182118,WITTER SPRINGS
95492,CA,13717,-122.804375,38.543182,WINDSOR
95488,CA,369,-123.76426,39.644059,WESTPORT
95476,CA,30443,-122.472843,38.295659,SONOMA
95472,CA,27943,-122.838503,38.391543,FREESTONE
95469,CA,1970,-123.104181,39.329639,POTTER VALLEY
95465,CA,2094,-122.988194,38.396911,OCCIDENTAL
95464,CA,2374,-122.842409,39.122341,NICE
95461,CA,2863,-122.64352,38.782504,MIDDLETOWN
95460,CA,1876,-123.78846,39.323212,MENDOCINO
95458,CA,2330,-122.785125,39.083393,LUCERNE
95454,CA,1815,-123.486862,39.667811,LAYTONVILLE
96813,HI,23082,-157.852072,21.317905,HONOLULU
95453,CA,10351,-122.915082,39.055147,LAKEPORT
95449,CA,1648,-123.116956,38.972056,HOPLAND
95446,CA,5060,-122.994416,38.509573,GUERNEVILLE
95443,CA,94,-122.522035,38.99008,GLENHAVEN
95442,CA,5055,-122.521002,38.362538,GLEN ELLEN
95436,CA,7252,-122.896683,38.489442,FORESTVILLE
95432,CA,199,-123.723961,39.160402,ELK
95429,CA,14,-123.298294,39.709298,DOS RIOS
95428,CA,2182,-123.215015,39.801864,COVELO
95425,CA,7695,-123.011725,38.799396,CLOVERDALE
95423,CA,3400,-122.66873,39.034838,CLEARLAKE OAKS
95422,CA,12157,-122.636089,38.957138,CLEARLAKE
95420,CA,349,-123.798489,39.365102,CASPAR
95417,CA,708,-123.554982,39.700531,BRANSCOMB
95415,CA,1744,-123.401954,39.035007,BOONVILLE
95412,CA,24,-123.314214,38.714485,ANNAPOLIS
95410,CA,869,-123.721366,39.215934,ALBION
95409,CA,22897,-122.642125,38.461242,SANTA ROSA
97712,OR,41,-120.477035,43.778877,BROTHERS
95407,CA,22086,-122.727896,38.410462,SANTA ROSA
95405,CA,20776,-122.66988,38.438279,SANTA ROSA
95401,CA,30549,-122.751722,38.443123,SANTA ROSA
95388,CA,10362,-120.6132,37.39233,WINTON
95376,CA,47291,-121.419723,37.742116,TRACY
95374,CA,1564,-120.869856,37.32575,STEVINSON
95372,CA,1566,-120.259892,37.992794,SOULSBYVILLE
95370,CA,23398,-120.338498,37.995692,SONORA
95369,CA,1335,-120.481615,37.514359,SNELLING
95368,CA,3255,-121.090484,37.70713,SALIDA
95366,CA,10879,-121.122909,37.753286,RIPON
95364,CA,13,-119.865195,38.341062,PINECREST
95363,CA,13437,-121.140732,37.490592,PATTERSON
95356,CA,26202,-121.027051,37.699431,MODESTO
95355,CA,43734,-120.954658,37.673515,MODESTO
95351,CA,69275,-121.006033,37.625022,MODESTO
95348,CA,19719,-120.500897,37.326964,MERCED
95345,CA,388,-119.946548,37.571009,MIDPINES
95340,CA,59918,-120.461668,37.300724,RED TOP
95336,CA,51728,-121.21856,37.80875,MANTECA
95334,CA,10994,-120.716156,37.376168,LIVINGSTON
95330,CA,8426,-121.282652,37.820897,LATHROP
95329,CA,1305,-120.358131,37.678915,LA GRANGE
95327,CA,8359,-120.494567,37.906544,JAMESTOWN
95323,CA,1405,-120.71722,37.619989,HICKMAN
95321,CA,3616,-120.191809,37.840899,GROVELAND
95320,CA,9405,-120.990044,37.804428,ESCALON
95317,CA,1024,-120.483235,37.13452,EL NIDO
95316,CA,5878,-120.796474,37.538419,DENAIR
95315,CA,6151,-120.775489,37.428629,DELHI
95313,CA,1896,-121.019893,37.438956,CROWS LANDING
95306,CA,1033,-120.069017,37.441409,CATHEYS VALLEY
95301,CA,24928,-120.600837,37.353154,ATWATER
95257,CA,32,-120.442356,38.384566,WILSEYVILLE
95252,CA,7592,-120.859742,38.154355,VALLEY SPRINGS
95251,CA,200,-120.467879,38.101472,VALLECITO
95249,CA,3081,-120.668703,38.186732,SAN ANDREAS
95245,CA,3507,-120.567705,38.328918,MOKELUMNE HILL
95242,CA,20669,-121.311814,38.132989,LODI
95240,CA,42726,-121.263034,38.123579,LODI
95237,CA,2847,-121.135611,38.162436,LOCKEFORD
95232,CA,189,-120.594546,38.351557,GLENCOE
95231,CA,3673,-121.282704,37.877982,FRENCH CAMP
95228,CA,1336,-120.638374,37.937246,COPPEROPOLIS
95223,CA,6205,-120.342231,38.24175,BEAR VALLEY
95222,CA,3530,-120.55437,38.064011,ANGELS CAMP
95220,CA,7734,-121.218576,38.200413,ACAMPO
95212,CA,5584,-121.246018,38.034428,STOCKTON
95211,CA,1722,-121.310336,37.980364,UNIV OF THE PACI
95207,CA,50167,-121.32056,38.002025,STOCKTON
95202,CA,7753,-121.287087,37.960632,STOCKTON
95148,CA,37413,-121.792111,37.329765,SAN JOSE
95141,CA,0,-121.755808,37.169912,SAN JOSE
95140,CA,37,-121.639948,37.316087,MOUNT HAMILTON
95139,CA,6912,-121.766867,37.225162,SAN JOSE
95138,CA,5956,-121.778641,37.246259,SAN JOSE
95136,CA,31200,-121.847625,37.268423,SAN JOSE
95134,CA,4324,-121.943399,37.413999,SAN JOSE
95133,CA,24136,-121.855959,37.372875,SAN JOSE
95132,CA,37995,-121.860336,37.40408,SAN JOSE
95131,CA,18425,-121.879977,37.386368,SAN JOSE
95130,CA,13765,-121.979182,37.288628,SAN JOSE
95128,CA,28275,-121.934364,37.314657,SAN JOSE
95126,CA,24778,-121.917398,37.322482,SAN JOSE
95124,CA,44595,-121.920831,37.256844,SAN JOSE
95119,CA,9823,-121.790067,37.230135,SAN JOSE
95117,CA,27414,-121.962126,37.308896,SAN JOSE
95116,CA,46754,-121.850221,37.351342,SAN JOSE
95113,CA,1265,-121.887227,37.335188,SAN JOSE
95110,CA,17437,-121.890299,37.32966,SAN JOSE
95076,CA,68295,-121.763437,36.920515,LA SELVA BEACH
95065,CA,8130,-121.982557,37.003319,SANTA CRUZ
95064,CA,4658,-122.057803,36.995851,SANTA CRUZ
95060,CA,40334,-122.043612,36.982946,SCOTTS VALLEY
95051,CA,49570,-121.983848,37.346992,SANTA CLARA
98547,WA,1677,-124.056194,46.853201,GRAYLAND
95050,CA,33310,-121.954079,37.34732,SANTA CLARA
95046,CA,5563,-121.599901,37.091118,SAN MARTIN
95045,CA,3657,-121.532721,36.849856,SAN JUAN BAUTIST
95037,CA,31309,-121.64636,37.129171,MORGAN HILL
95035,CA,50907,-121.892885,37.436491,MILPITAS
95020,CA,39878,-121.57825,37.016005,GILROY
95018,CA,8194,-122.062162,37.063124,FELTON
95017,CA,42,-122.225735,37.06306,DAVENPORT
95012,CA,7168,-121.747368,36.77142,CASTROVILLE
95005,CA,7702,-122.083869,37.086183,BEN LOMOND
95003,CA,23964,-121.891979,36.978477,APTOS
95002,CA,2179,-121.968597,37.427659,ALVISO
94972,CA,114,-122.924457,38.315729,VALLEY FORD
94970,CA,630,-122.639305,37.901992,STINSON BEACH
94952,CA,29724,-122.677727,38.240349,PETALUMA
94951,CA,3886,-122.671772,38.315948,PENNGROVE
94946,CA,665,-122.696402,38.054622,NICASIO
94945,CA,15535,-122.571416,38.1163,NOVATO
94940,CA,55,-122.890011,38.176221,MARSHALL
94938,CA,276,-122.701576,38.013929,LAGUNITAS
94933,CA,732,-122.69074,38.012178,FOREST KNOLLS
94931,CA,6849,-122.704831,38.325918,COTATI
94930,CA,8051,-122.593711,37.988289,FAIRFAX
94925,CA,7974,-122.513202,37.922256,CORTE MADERA
94924,CA,1555,-122.694655,37.907875,BOLINAS
94923,CA,1427,-123.037308,38.330921,BODEGA BAY
94904,CA,11820,-122.535501,37.950599,KENTFIELD
94903,CA,25563,-122.54521,38.015044,CIVIC CENTER
94901,CA,41550,-122.510502,37.969144,SAN RAFAEL
94806,CA,47668,-122.336929,37.972374,SAN PABLO
94805,CA,12342,-122.323756,37.941719,RICHMOND
94804,CA,33990,-122.33421,37.926523,RICHMOND
94803,CA,22238,-122.290092,37.969287,EL SOBRANTE
94710,CA,6891,-122.295929,37.869603,BERKELEY
94709,CA,9927,-122.265461,37.878397,BERKELEY
94708,CA,8874,-122.25976,37.890829,KENSINGTON
94706,CA,17333,-122.295394,37.890045,ALBANY
94705,CA,11833,-122.249964,37.85711,BERKELEY
94704,CA,23551,-122.257048,37.866428,BERKELEY
94703,CA,18554,-122.274914,37.863028,BERKELEY
94621,CA,26689,-122.185335,37.758924,OAKLAND
94613,CA,627,-122.181585,37.782427,OAKLAND
94612,CA,10763,-122.266774,37.808473,OAKLAND
94610,CA,29637,-122.244322,37.812636,OAKLAND
94605,CA,38511,-122.163326,37.764132,OAKLAND
94603,CA,27303,-122.171017,37.740239,OAKLAND
94601,CA,47715,-122.216587,37.780595,OAKLAND
94595,CA,16346,-122.070259,37.875317,WALNUT CREEK
94592,CA,3589,-122.27273,38.094654,MARE ISLAND
94591,CA,43336,-122.212354,38.09853,VALLEJO
94588,CA,19032,-121.8957,37.687311,PLEASANTON
94587,CA,52869,-122.049702,37.589458,UNION CITY
94583,CA,35449,-121.952224,37.756188,SAN RAMON
94578,CA,31780,-122.123969,37.702377,SAN LEANDRO
94577,CA,36779,-122.158705,37.720467,SAN LEANDRO
94574,CA,9388,-122.461921,38.513776,SAINT HELENA
94572,CA,7827,-122.258139,38.03069,RODEO
94569,CA,228,-122.186649,38.046013,PORT COSTA
94563,CA,16883,-122.172848,37.878659,ORINDA
94559,CA,23606,-122.284086,38.290362,NAPA
94558,CA,57901,-122.305518,38.328137,SPANISH FLAT
94553,CA,45532,-122.111693,37.993246,PACHECO
94550,CA,59709,-121.762983,37.68299,LIVERMORE
